sample_name,reference,northing,easting,location,suite,rock_name,rock_group,rock_origin,core,sio2,al2o3,fe2o3_tot,feo_tot,mno,mgo,cao,na2o,k2o,tio2,p2o5,so3,loi,sro,bao,nio,fe2o3,feo,cr2o3,ba_ppm,ce_ppm,co_ppm,cr_ppm,cu_ppm,ga_ppm,la_ppm,nb_ppm,nd_ppm,ni_ppm,pb_ppm,rb_ppm,sc_ppm,sr_ppm,th_ppm,u_ppm,v_ppm,y_ppm,zn_ppm,zr_ppm,Quartz_norm,Albite_norm,Anorthite_norm,Orthoclase_norm,Nepheline_norm,Leucite_norm,Kalsilite_norm,Corundum_norm,Diopside_norm,Enstatite_norm,Wollastonite_norm,Olivine_norm,Larnite_norm,Acmite_norm,K2SiO3_norm,Na2SiO3_norm,Rutile_norm,Ilmenite_norm,Magnetite_norm,Hematite_norm,Apatite_norm,Zircon_norm,Perovskite_norm,Chromite_norm,Sphene_norm,Pyrite_norm,Halite_norm,Fluorite_norm,Anhydrite_norm,Na2SO4_norm,Calcite_norm,Na2CO3_norm,Total_norm,quartz,orthoclase,plagioclase,perthite,biotite,hornblende,clinopyroxene,orthopyroxene,olivine,spinel,epidote,zircon,Score_1,Score_2,Score_3,Score_4,Score_5,Score_6,Score_7,rock_type
CC-315,Christodoulou(1990),,,macqarie_island,layered_sequence,gabbro,igneous,plutonic,0,43.38,18.83,NaN,<undefined>,0.09,20.14,10.99,0.52,0.15,0.06,0.01,NaN,6.83,,,,2.24,3.11,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,5.064570114,53.1040924,1.044239063,0,0,0,0,4.285410906,0.338594205,0,35.49346201,0,0,0,0,0,0.072347081,0.57477337,0,0.021834946,0,0,0,0,0,0,0,0,0,0,0,100,0,0,36.643,0,0,0,37.327,0,4.949,21.082,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-316,Christodoulou(1990),,,macqarie_island,layered_sequence,gabbro,igneous,plutonic,0,42.93,18.08,NaN,<undefined>,0.1,22.11,10.21,0.48,0.14,0.04,0.01,NaN,8.32,,,,2.94,2.98,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.000126138,51.19292417,0.976462671,0.379056087,0,0,0,2.803062143,0,0,39.9454423,0,0,0,0,0,0.048322422,0.632018524,0,0.021876158,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,31.819,0,0,0,58.124,0,0.081,9.976,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-671,Christodoulou(1990),,,macqarie_island,<undefined>,wehrlite,igneous,plutonic,0,41.52,6.81,NaN,<undefined>,0.22,33.87,4.06,0.43,0.05,0.29,0.03,NaN,5.08,,,,4.65,8.35,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.522020436,19.47073521,0.375846679,0,0,0,0,2.7247658,3.62022328,0,67.31975052,0,0,0,0,0,0.377572017,1.51767831,0,0.070730287,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-672,Christodoulou(1990),,,macqarie_island,<undefined>,wehrlite,igneous,plutonic,0,40.91,7.05,NaN,<undefined>,0.19,34.69,3.62,0.41,0.03,0.21,0.02,NaN,6.99,,,,4.96,7.5,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.330446947,20.50773486,0.226487986,0,0,0,0,0.413844201,2.77105252,0,69.97303529,0,0,0,0,0,0.274602381,1.454827443,0,0.047358437,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-524,Christodoulou(1990),,,macqarie_island,<undefined>,gabbro,igneous,plutonic,0,46.19,7.99,NaN,<undefined>,0.16,23.63,12.18,0.39,0.04,0.24,0.01,NaN,5.44,,,,4.92,4.27,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,4.03390777,23.12916588,0.295729518,0,0,0,0,31.47602356,5.02175647,0,34.6765917,0,0,0,0,0,0.307331457,1.035745583,0,0.023188793,0,0,0,0,0,0,0,0,0,0,0,100,0,0,15.171,0,0,0,58.778,0,0,26.052,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-313,Christodoulou(1990),,,macqarie_island,layered_sequence,gabbro,igneous,plutonic,0,42.6,16.7,NaN,<undefined>,0.09,23.43,9.9,0.32,0.11,0.05,0.02,NaN,8.26,,,,3.13,3.23,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,3.164078888,48.59210433,0.777426694,0,0,0,0,3.8478099,0.521897439,0,42.30218923,0,0,0,0,0,0.061206544,0.688350451,0,0.044334336,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,42.164,0,0,0,34.365,0,0.449,23.022,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
CC-320,Christodoulou(1990),,,macqarie_island,layered_sequence,gabbro,igneous,plutonic,0,42.76,11.5,NaN,<undefined>,0.12,30.24,7.24,0.28,0.02,0.07,0.02,NaN,10.04,,,,4.72,2.7,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,2.846766375,34.28919302,0.145343266,0,0,0,0,4.372736791,4.188393018,0,53.21006271,0,0,0,0,0,0.088109766,0.813232222,0,0.045586722,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,19.674,0,0,0,37.115,0,0.942,42.269,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,komatiite
KK-mn021,Kromkhun(2010),66 70532,36 4871,mount_painter,mount_painter,mafic_dyke,igneous,plutonic,0,66,14.2,5.48,NaN,0,5.97,0.03,0.17,6.18,0.47,0.06,0.01,1.62,,,,NaN,NaN,,665,299,30,0,0,38,145,51,130,8,2,498,20,6,65,7,17,138,11,692,31.94365025,1.519075198,0,41.64895178,0,0,0,5.23845952,0,18.34082884,0,0,0,0,0,0,0,0.544604301,0.531373966,0,0.125897417,0.088374801,0,0,0,0,0,0,0,0.019185066,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,1.67132545528787,3.13751801304673,0.73355405835679,0.749916261768756,-1.82147859698049,-2.9693939775559,4.95311711140271,dacite
NN-NC4,Neumann(1996),,,<undefined>,<undefined>,<undefined>,igneous,plutonic,0,87.79,5.72,2.34,<undefined>,0.01,0.44,0.02,0.16,2.26,0.22,0.02,0,0.74,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.82996509,1.415296861,0,14.28988777,0,0,0,2.071821669,0,2.897880988,0,0,0,0,0,0,0,0.240937361,0.214453842,0,0.039663755,0,0,0,0,0,0,0,0,0,0,0,100.01,0,0,0,0,0,0,0,0,0,0,0,0,22.8646481683144,11.8508739644994,7.62652625234997,-1.67200112638813,-1.53330616835361,-2.33985002083803,0.0903625421777728,silexite
CC-331,Christodoulou(1990),,,macqarie_island,layered_sequence,gabbro,igneous,plutonic,0,42.14,3.36,11.48,<undefined>,0.17,40.04,1.49,0.08,0.01,0.1,0.01,NaN,11.26,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.872419104,8.963339631,0.077948765,0,0,0,0.451737648,0,17.90213067,0,70.27571912,0,0,0,0,0,0.135011365,1.297026114,0,0.024448526,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-35.9490314173319,24.526615508434,-2.33291563910289,2.31708101762907,0.288603363109212,0.493974687981969,0.404199994068805,komatiite
CC-146,Christodoulou(1990),,,macqarie_island,<undefined>,harzburgite,igneous,plutonic,0,44.34,1.29,9.11,<undefined>,0.1,43.74,0.25,0.06,0.01,0,0.01,NaN,11.95,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.654221618,1.437201256,0.077937004,0,0,0,0.636102995,0,28.25737012,0,67.88358985,0,0,0,0,0,0,1.029104969,0,0.024444838,0,0,0,0,0,0,0,0,0,0,0,99.99,0,0,0,0,0,0,0,0,0,0,0,0,-35.1609695707406,29.5156644806967,-3.80083325213315,1.53761147715524,0.68227321935845,0.576398087374871,0.324047497821646,komatiite
CC-163,Christodoulou(1990),,,macqarie_island,<undefined>,harzburgite,igneous,plutonic,0,43.79,1.57,10.57,<undefined>,0.19,43.01,0.13,0.04,0.01,0.11,0,NaN,11.91,,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0.437914902,0.792093895,0.078253695,0,0,0,1.070633557,0,28.01697947,0,68.25611586,0,0,0,0,0,0.149093472,1.198884749,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,-35.6936610119521,28.4257385764494,-2.69689418168324,2.14060134824081,0.662692240057705,0.563780474130971,0.3821893665466,komatiite
